ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global"
19712,variation,,"Thick and Thin Cotton with Linen - Pewter",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,14.99,29.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/LinenSlubYarn_Pewter_Select-scaled.jpg,,,id:19708,,,,,,6,Colors,Pewter,,0,,,,
19713,variation,,"Thick and Thin Cotton with Linen - Sand Dune",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,14.99,29.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/LinenSlubYarn_SandDune_Select-scaled.jpg,,,id:19708,,,,,,7,Colors,"Sand Dune",,0,,,,
19693,variation,,"Cotton Bash Thick and Thin - Blue Mist, 0.5-0.7 lbs per cone",1,0,visible,,,,,taxable,parent,1,25,,0,0,,,,,0,,14.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/CottonBash_ThickThin_BlueMist_Select-scaled.jpg,,,id:16440,,,,,,3,Color,"Blue Mist",,0,Weight,"0.5-0.7 lbs per cone",,0
19692,variation,,"Cotton Bash Thick and Thin - Denim, 0.7-0.9 lbs per cone",1,0,visible,,,,,taxable,parent,1,13,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/CottonBash_ThickAndThin_Denim_Select-scaled.jpg,,,id:16440,,,,,,2,Color,Denim,,0,Weight,"0.7-0.9 lbs per cone",,0
19691,variation,,"Cotton Bash Thick and Thin - Eros, 0.5-0.7 lbs per cone",1,0,visible,,,,,taxable,parent,1,26,,0,0,,,,,0,,14.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/CottonBash_ThickAndThin_Eros_Select-scaled.jpg,,,id:16440,,,,,,1,Color,Eros,,0,Weight,"0.5-0.7 lbs per cone",,0
19659,variation,,"Cotton Bash Macrame - Blue Mist",1,0,visible,,,,,taxable,parent,1,24,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/CottonBash_Macrame_BlueMist_Select-scaled.jpg,,,id:19043,,,,,,3,Color,"Blue Mist",,0,,,,
19658,variation,,"Cotton Bash Macrame - Denim",1,0,visible,,,,,taxable,parent,1,15,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/CottonBash_Macrame_Denim_Select-scaled.jpg,,,id:19043,,,,,,2,Color,Denim,,0,,,,
19657,variation,,"Cotton Bash Macrame - Eros",1,0,visible,,,,,taxable,parent,1,24,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/CottonBash_Macrame_Eros_Select-scaled.jpg,,,id:19043,,,,,,1,Color,Eros,,0,,,,
19655,variation,,"Mini Dina - Lime",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,14.99,28,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/MiniDina_Lime_Select-scaled.jpg,,,id:11161,,,,,,2,Colors,Lime,,0,,,,
19654,variation,,"Mini Dina - Cascade Navy",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,14.99,28,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/MiniDina_Cascades_Select-scaled.jpg,,,id:11161,,,,,,1,Colors,"Cascade Navy",,0,,,,
19635,variation,,"Curaçao Cotton Boucle - Papaya",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/Curacao_Papaya_Select-scaled.jpg,,,id:16546,,,,,,0,Color,Papaya,,0,,,,
19634,variation,,"Curaçao Cotton Boucle - Waves",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/Curacao_Waves_Select-scaled.jpg,,,id:16546,,,,,,0,Color,Waves,,0,,,,
19608,variation,,"Popcorn Yarn - Seeded Watermelon, 0.7-0.9 lbs per cone",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,15.99,29,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/PopcornYarn_WatermelonSeed_Select-scaled.jpg,,,id:17955,,,,,,6,Colors,"Seeded Watermelon",,0,weight,"0.7-0.9 lbs per cone",,0
19607,variation,,"Popcorn Yarn - Candy Corn, 0.7-0.9 lbs per cone",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,15.99,29,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/PopcornYarn_CandyCorn_Select-scaled.jpg,,,id:17955,,,,,,5,Colors,"Candy Corn",,0,weight,"0.7-0.9 lbs per cone",,0
19594,variation,,"Jewels - Black Gold",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,9.99,19.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/Jewels_BlackWithGold_Select-scaled.jpg,,,id:13312,,,,,,4,Colors,"Black Gold",,0,,,,
19595,variation,,"Jewels - White Silver",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,9.99,19.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/Jewels_WhiteWithSilver_Select-scaled.jpg,,,id:13312,,,,,,5,Colors,"White Silver",,0,,,,
19591,variation,,"Jewels - Black Black",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,9.99,19.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/Jewels_BlackWithBlack_Select-scaled.jpg,,,id:13312,,,,,,1,Colors,"Black Black",,0,,,,
19592,variation,,"Jewels - Black Silver",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,9.99,19.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/Jewels_BlackWithSilver_Select-scaled.jpg,,,id:13312,,,,,,2,Colors,"Black Silver",,0,,,,
19593,variation,,"Jewels - Black Copper",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,9.99,19.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/Jewels_BlackWithCopper_Select-scaled.jpg,,,id:13312,,,,,,3,Colors,"Black Copper",,0,,,,
19483,variation,,"BIG Wool Crepe Yarn - Hydrangea",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,,28.5,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/BigWoolCrepe_Hydrangea_Select-scaled.jpg,,,id:18977,,,,,,10,Color,Hydrangea,,0,,,,
19484,variation,,"BIG Wool Crepe Yarn - Blue Cloud",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,28.5,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/BigWoolCrepe_BlueCloud_Select-1.jpg,,,id:18977,,,,,,11,Color,"Blue Cloud",,0,,,,
19485,variation,,"BIG Wool Crepe Yarn - Flax",1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,,28.5,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/BigWoolCrepe_Flax_Select-scaled.jpg,,,id:18977,,,,,,12,Color,Flax,,0,,,,
19486,variation,,"BIG Wool Crepe Yarn - Eggshell",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,,28.5,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/BigWoolCrepe_EggShell_Select-scaled.jpg,,,id:18977,,,,,,13,Color,Eggshell,,0,,,,
19487,variation,,"BIG Wool Crepe Yarn - Fern",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,28.5,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/BigWoolCrepe_Fern_Select-scaled.jpg,,,id:18977,,,,,,14,Color,Fern,,0,,,,
19488,variation,,"BIG Wool Crepe Yarn - Emerald",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,,28.5,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/BigWoolCrepe_Emerald_Select-scaled.jpg,,,id:18977,,,,,,15,Color,Emerald,,0,,,,
19482,variation,,"BIG Wool Crepe Yarn - Light Blue",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,28.5,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/BigWoolCrepe_LightBlue_Select-1.jpg,,,id:18977,,,,,,9,Color,"Light Blue",,0,,,,
19481,variation,,"BIG Wool Crepe Yarn - Hot Coral",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,28.5,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/BigWoolCrepe_HotCoral_Select-scaled.jpg,,,id:18977,,,,,,8,Color,"Hot Coral",,0,,,,
19446,variation,,"Cotton Bash Thick and Thin - Sunflower, 0.5-0.7 lbs per cone",1,0,visible,,,,,taxable,parent,1,20,,0,0,,,,,0,,14.50,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/CottonBashThickAndThin_SunflowerSelect-scaled.jpg,,,id:16440,,,,,,5,Color,Sunflower,,0,Weight,"0.5-0.7 lbs per cone",,0
19445,variation,,"Cotton Bash Thick and Thin - Green Tea Ice Cream, 0.5-0.7 lbs per cone",1,0,visible,,,,,taxable,parent,1,20,,0,0,,,,,0,,14.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/CottonBashThickAndThin_GreenTeaIceCream_Select-scaled.jpg,,,id:16440,,,,,,4,Color,"Green Tea Ice Cream",,0,Weight,"0.5-0.7 lbs per cone",,0
19442,variation,,"Cotton Bash Macrame - Sunflower",1,0,visible,,,,,taxable,parent,1,20,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/CottonBashMacrame_Sunflower_Select-scaled.jpg,,,id:19043,,,,,,5,Color,Sunflower,,0,,,,
19441,variation,,"Cotton Bash Macrame - Green Tea Ice Cream",1,0,visible,,,,,taxable,parent,1,20,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/CottonBashMacrame_GreenTeaIceCream_Select-scaled.jpg,,,id:19043,,,,,,4,Color,"Green Tea Ice Cream",,0,,,,
19421,variation,,"Wayfarer Yarn - Bright Red",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/wayfarer_brightred_select-scaled.jpg,,,id:1987,,,,,,3,Color,"Bright Red",,0,,,,
19420,variation,,"Wayfarer Yarn - Soft Blue",1,0,visible,,,,,taxable,parent,1,24,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/wayfarer_softblue_select-scaled.jpg,,,id:1987,,,,,,2,Color,"Soft Blue",,0,,,,
19374,variation,,"Cotton Bash Thick and Thin - Sand, 0.7-0.9 lbs per cone",1,0,visible,,,,,taxable,parent,1,24,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/CottonBashThickAndThin_Sand_Select-scaled.jpg,,,id:16440,,,,,,6,Color,Sand,,0,Weight,"0.7-0.9 lbs per cone",,0
19371,variation,,"Cotton Bash Macrame - Bleach White",1,0,visible,,,,,taxable,parent,1,22,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/CottonBashMacrame_BleachWhite_Select-scaled.jpg,,,id:19043,,,,,,7,Color,"Bleach White",,0,,,,
19370,variation,,"Cotton Bash Macrame - Sand",1,0,visible,,,,,taxable,parent,1,23,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/CottonBashMacrame_Sand_Select-scaled.jpg,,,id:19043,,,,,,6,Color,Sand,,0,,,,
19367,variation,,"Mini Dina - Light Copper",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,14.99,28,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/MiniDina_LightCopper_Select-scaled.jpg,,,id:11161,,,,,,4,Colors,"Light Copper",,0,,,,
19366,variation,,"Mini Dina - Silver",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,14.99,28,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/MiniDina_Silver_Select-scaled.jpg,,,id:11161,,,,,,3,Colors,Silver,,0,,,,
19363,variation,,"Classic Combo Duo - Light Violet Cotton",1,0,visible,,,,,taxable,parent,1,18,,0,0,,,,,0,,13.99,24.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/ClassicDuo_Cotton_LightViolet_Select-scaled.jpg,,,id:17848,,,,,,0,colors,"Light Violet Cotton",,0,,,,
19362,variation,,"Classic Combo Duo - Light Violet Cotton Rayon",1,0,visible,,,,,taxable,parent,1,20,,0,0,,,,,0,,13.99,24.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/ClassicDuo_CottonRayon_LightViolet_Select-scaled.jpg,,,id:17848,,,,,,0,colors,"Light Violet Cotton Rayon",,0,,,,
19348,variation,,"Nature's Wool - Sky Blue",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,29.99,49.98,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/NaturesWool_SkyBlue_Select-scaled.jpg,,,id:16614,,,,,,4,Color,"Sky Blue",,0,,,,
19347,variation,,"Nature's Wool - Firefighter",1,0,visible,,,,,taxable,parent,1,14,,0,0,,,,,0,,29.99,49.98,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/NaturesWool_Firefighter_Select-scaled.jpg,,,id:16614,,,,,,3,Color,Firefighter,,0,,,,
19278,variation,,"Nature's Wool - Pink Heart",1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,29.99,49.98,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/NaturesWool_PinkHeart_Select-scaled.jpg,,,id:16614,,,,,,7,Color,"Pink Heart",,0,,,,
19277,variation,,"Nature's Wool - Blue Canoe",1,0,visible,,,,,taxable,parent,1,13,,0,0,,,,,0,,29.99,49.98,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/NaturesWool_BlueCanoe_Select-scaled.jpg,,,id:16614,,,,,,6,Color,"Blue Canoe",,0,,,,
19276,variation,,"Nature's Wool - Clear Lake",1,0,visible,,,,,taxable,parent,1,10,,notify,0,,,,,0,,29.99,49.98,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/NaturesWool_ClearLake_Select-scaled.jpg,,,id:16614,,,,,,5,Color,"Clear Lake",,0,,,,
19254,variation,,"Nature's Wool - Purple Rain",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,29.99,49.98,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/naturesWool_purpleRain_select-scaled.jpg,,,id:16614,,,,,,9,Color,"Purple Rain",,0,,,,
19253,variation,,"Nature's Wool - Lime",1,0,visible,,,,,taxable,parent,1,19,,0,0,,,,,0,,29.99,49.98,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/07/naturesWool_lime_select-scaled.jpg,,,id:16614,,,,,,8,Color,Lime,,0,,,,
19210,variation,,"Twister - 0.7-0.9 lbs per cone, Natural",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,12.99,28,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/Twister_Natural_Select-scaled.jpg,,,id:15032,,,,,,2,weight,"0.7-0.9 lbs per cone",,0,Color,Natural,,0
19179,variation,,"Variegated Rayon Chenille - Sunset Spritz",1,0,visible,,,,,taxable,parent,1,18,,0,0,,,,,0,,16.99,34,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/VariegatedRayonChenille_SunsetSpritz_Select-scaled.jpg,,,id:19175,,,,,,4,Color,"Sunset Spritz",,0,,,,
19180,variation,,"Variegated Rayon Chenille - Watermelon Rose",1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,16.99,34,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/VariegatedRayonChenille_WatermelonRose_Select-scaled.jpg,,,id:19175,,,,,,5,Color,"Watermelon Rose",,0,,,,
19177,variation,,"Variegated Rayon Chenille - Blue Hawaiian",1,0,visible,,,,,taxable,parent,1,13,,0,0,,,,,0,,16.99,34,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/VariegatedRayonChenille_BlueHawaiian_Select-scaled.jpg,,,id:19175,,,,,,2,Color,"Blue Hawaiian",,0,,,,
19178,variation,,"Variegated Rayon Chenille - Mint Mojito",1,0,visible,,,,,taxable,parent,1,18,,0,0,,,,,0,,16.99,34,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/VariegatedRayonChenille_MintMojito_Select-scaled.jpg,,,id:19175,,,,,,3,Color,"Mint Mojito",,0,,,,
19176,variation,,"Variegated Rayon Chenille - Berry Chill",1,0,visible,,,,,taxable,parent,1,11,,0,0,,,,,0,,16.99,34,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/VariegatedRayonChenille_BerryChill_Select-scaled.jpg,,,id:19175,,,,,,1,Color,"Berry Chill",,0,,,,
19116,variation,,"Bulky Merino Wool - Wisteria",1,0,visible,,,,,taxable,parent,1,15,,0,0,,,,,0,,19.99,38.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/BulkyMerinoWool_Wisteria_Select-scaled.jpg,,,id:19107,,,,,,17,Color,Wisteria,,0,,,,
19113,variation,,"Bulky Merino Wool - Sapphire",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,19.99,38.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/BulkyMerinoWool_Sapphire_Select-scaled.jpg,,,id:19107,,,,,,14,Color,Sapphire,,0,,,,
19114,variation,,"Bulky Merino Wool - Toasted Pecan",1,0,visible,,,,,taxable,parent,1,13,,0,0,,,,,0,,19.99,38.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/BulkyMerinoWool_ToastedPecan_Select-scaled.jpg,,,id:19107,,,,,,15,Color,"Toasted Pecan",,0,,,,
19115,variation,,"Bulky Merino Wool - Violet",1,0,visible,,,,,taxable,parent,1,26,,0,0,,,,,0,,19.99,38.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/BulkyMerinoWool_Violet_Select-scaled.jpg,,,id:19107,,,,,,16,Color,Violet,,0,,,,
19112,variation,,"Bulky Merino Wool - Prussian",1,0,visible,,,,,taxable,parent,1,19,,0,0,,,,,0,,19.99,38.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/BulkyMerinoWool_Prussian_Select-scaled.jpg,,,id:19107,,,,,,13,Color,Prussian,,0,,,,
19109,variation,,"Bulky Merino Wool - Barn Red",1,0,visible,,,,,taxable,parent,1,21,,0,0,,,,,0,,19.99,38.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/BulkyMerinoWool_BarnRed_Select-scaled.jpg,,,id:19107,,,,,,10,Color,"Barn Red",,0,,,,
19110,variation,,"Bulky Merino Wool - Crow",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,19.99,38.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/BulkyMerinoWool_Crow_Select-scaled.jpg,,,id:19107,,,,,,11,Color,Crow,,0,,,,
19111,variation,,"Bulky Merino Wool - Egyptian",1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,19.99,38.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/BulkyMerinoWool_Egyptian_Select-scaled.jpg,,,id:19107,,,,,,12,Color,Egyptian,,0,,,,
19108,variation,,"Bulky Merino Wool - Arctic",1,0,visible,,,,,taxable,parent,1,14,,0,0,,,,,0,,19.99,38.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/BulkyMerinoWool_Arctic_Select-scaled.jpg,,,id:19107,,,,,,9,Color,Arctic,,0,,,,
19102,variation,,"BIG Macrame Twist - Truffle",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,16.99,32.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/MacrameTwist_Truffle_Select-scaled.jpg,,,id:19099,,,,,,0,Color,Truffle,,0,,,,
19100,variation,,"BIG Macrame Twist - Vanilla Cream",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,19.99,40.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/MacrameTwist_VanillaCream_Select-scaled.jpg,,,id:19099,,,,,,0,Color,"Vanilla Cream",,0,,,,
19101,variation,,"BIG Macrame Twist - Shitake",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,16.99,32.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/MacrameTwist_Shitake_Select-scaled.jpg,,,id:19099,,,,,,0,Color,Shitake,,0,,,,
19055,variation,,"Ramie - 1 lb per cone",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,14.99,,,,,,,id:17151,,,,,,1,Weight,"1 lb per cone",,0,,,,
19056,variation,,"Ramie - 1.6-1.8 lbs per cone",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,19.99,,,,,,,id:17151,,,,,,2,Weight,"1.6-1.8 lbs per cone",,0,,,,
19047,variation,,"Cotton Bash Macrame - Hot Pink",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/10/cottonbash_macrame_hotpink_select.jpg,,,id:19043,,,,,,11,Color,"Hot Pink",,0,,,,
19048,variation,,"Cotton Bash Macrame - Natural",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/10/cottonbash_macrame_natural_select.jpg,,,id:19043,,,,,,12,Color,Natural,,0,,,,
19044,variation,,"Cotton Bash Macrame - Salmon",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/10/cottonbash_macrame_salmon_select.jpg,,,id:19043,,,,,,8,Color,Salmon,,0,,,,
19045,variation,,"Cotton Bash Macrame - Sea Breeze",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2019/06/Macrame-Seabreeze.jpg,,,id:19043,,,,,,9,Color,"Sea Breeze",,0,,,,
19046,variation,,"Cotton Bash Macrame - Blue Topaz",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,15.99,31.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2019/06/Macrame-Blue-Topaz.jpg,,,id:19043,,,,,,10,Color,"Blue Topaz",,0,,,,
19031,variation,,"8/4 unmercerized cotton (merry maid) - Stone, 1.3-1.4 lbs per cone",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,17.99,39.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/MerryMaid_Stone_Select-scaled.jpg,,,id:18281,,,,,,19,Color,Stone,,1,weight,"1.3-1.4 lbs per cone",,0
19030,variation,,"8/4 unmercerized cotton (merry maid) - Stone, 0.7-0.9 lbs per cone",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,13.99,22.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/MerryMaid_Stone_Select-scaled.jpg,,,id:18281,,,,,,18,Color,Stone,,1,weight,"0.7-0.9 lbs per cone",,0
19029,variation,,"8/4 unmercerized cotton (merry maid) - Sienna, 1.3-1.4 lbs per cone",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,17.99,39.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/MerryMaid_Sienna_Select-scaled.jpg,,,id:18281,,,,,,17,Color,Sienna,,1,weight,"1.3-1.4 lbs per cone",,0
19028,variation,,"8/4 unmercerized cotton (merry maid) - Sienna, 0.7-0.9 lbs per cone",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,13.99,22.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/MerryMaid_Sienna_Select-scaled.jpg,,,id:18281,,,,,,16,Color,Sienna,,1,weight,"0.7-0.9 lbs per cone",,0
19027,variation,,"8/4 unmercerized cotton (merry maid) - Lilac, 0.7-0.9 lbs per cone",1,0,visible,,,,,taxable,parent,1,24,,0,0,,,,,0,,13.99,22.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/MerryMaid_Lilac_Select-scaled-e1591994154938.jpg,,,id:18281,,,,,,15,Color,Lilac,,1,weight,"0.7-0.9 lbs per cone",,0
19023,variation,,"4/4 Cotton Yarn (worsted cotton) - Lilac, 0.7-0.9 lbs per cone",1,0,visible,,,,,taxable,parent,1,27,,0,0,,,,,0,,14.99,22.95,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/WorstedCotton_Lilac_Select-scaled.jpg,,,id:13654,,,,,,8,Color,Lilac,,0,Weight,"0.7-0.9 lbs per cone",,0
19017,variation,,"4/4 Cotton Yarn (worsted cotton) - Sienna, 1.3-1.4 lbs per cone",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,18.99,40.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/WorstedCotton_Sienna_Select-scaled.jpg,,,id:13654,,,,,,10,Color,Sienna,,0,Weight,"1.3-1.4 lbs per cone",,0
19016,variation,,"4/4 Cotton Yarn (worsted cotton) - Stone, 1.3-1.4 lbs per cone",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,18.99,40.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/WorstedCottonYarn_Stone_Select-scaled.jpg,,,id:13654,,,,,,11,Color,Stone,,0,Weight,"1.3-1.4 lbs per cone",,0
19015,variation,,"4/4 Cotton Yarn (worsted cotton) - Stone, 0.7-0.9 lbs per cone",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,14.99,22.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/WorstedCottonYarn_Stone_Select-scaled.jpg,,,id:13654,,,,,,9,Color,Stone,,0,Weight,"0.7-0.9 lbs per cone",,0
18986,variation,,"Florafil Super Soft Cotton Yarn | Bulky - Lady's Mantle",1,0,visible,,,,,taxable,parent,1,23,,0,0,,,,,0,,,12,,,,http://www.madeinamericayarns.com/wp-content/uploads/2015/05/florafil_ladysmantle-330x330.jpg,,,id:1085,,,,,,3,Color,"Lady's Mantle",,0,,,,
18979,variation,,"BIG Wool Crepe Yarn - Seal Brown",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,28.50,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/WoolCrepe_SealBrown_BG_Select-scaled.jpg,,,id:18977,,,,,,16,Color,"Seal Brown",,0,,,,
18973,variation,,"Super Soft Cotton Metallic - Rainbow",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,12,20,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/06/SuperSoftCottonWMetallic_Rainbow_Select-scaled.jpg,,,id:18970,,,,,,3,Color,Rainbow,,0,,,,
